,probing_dataset,model_name,encoding,control_task_type,sample_size,seed,num_hidden_layers,score
19102,context-subject_gender,Qwen__Qwen2.5-3B-Instruct-AWQ,half,NONE,1609,3,0,0.7957611083984375
19103,context-subject_gender,Qwen__Qwen2.5-3B-Instruct-AWQ,half,NONE,1609,3,0,0.7957611083984375
19104,context-subject_gender,Qwen__Qwen2.5-3B-Instruct-AWQ,half,NONE,1609,2,0,0.7809878587722778
19105,context-subject_gender,Qwen__Qwen2.5-3B-Instruct-AWQ,half,NONE,1609,2,0,0.7809878587722778
19106,context-subject_gender,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,1609,0,0,0.8475210666656494
19107,context-subject_gender,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,1609,0,0,0.8475210666656494
19108,context-subject_gender,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,1609,1,0,0.9520696997642516
19109,context-subject_gender,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,1609,1,0,0.9520696997642516
19110,context-subject_gender,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,1609,4,0,0.8775313496589661
19111,context-subject_gender,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,1609,4,0,0.8775313496589661
19112,context-subject_gender,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,1609,3,0,0.8280960917472839
19113,context-subject_gender,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,1609,3,0,0.8280960917472839
19114,context-subject_gender,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,1609,2,0,0.9246646165847778
19115,context-subject_gender,Qwen__Qwen2.5-7B-Instruct-AWQ,full,NONE,1609,2,0,0.9246646165847778
19116,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B,full,NONE,643,0,0,0.8543210029602051
19117,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B,full,NONE,643,0,0,0.8543210029602051
19118,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B,full,NONE,643,1,0,0.8333333134651184
19119,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B,full,NONE,643,1,0,0.8333333134651184
19120,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B,full,NONE,643,4,0,0.8298368453979492
19121,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B,full,NONE,643,4,0,0.8298368453979492
19122,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B,full,NONE,643,3,0,0.8372092843055725
19123,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B,full,NONE,643,3,0,0.8372092843055725
19124,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B,full,NONE,643,2,0,0.8075117468833923
19125,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B,full,NONE,643,2,0,0.8075117468833923
19126,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,full,NONE,643,0,0,0.7877237796783447
19127,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,full,NONE,643,0,0,0.7877237796783447
19128,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,full,NONE,643,1,0,0.8027842044830322
19129,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,full,NONE,643,4,0,0.8029196858406067
19130,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,full,NONE,643,3,0,0.812652051448822
19131,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,full,NONE,643,2,0,0.7664042115211487
19132,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,0,0,0.7422680258750916
19133,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,0,0,0.7422680258750916
19134,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,1,0,0.815724790096283
19135,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,1,0,0.815724790096283
19136,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,4,0,0.800000011920929
19137,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,4,0,0.800000011920929
19138,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,3,0,0.8028846383094788
19139,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,3,0,0.8028846383094788
19140,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,2,0,0.748633861541748
19141,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct-AWQ,half,NONE,643,2,0,0.748633861541748
19142,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,0,0,0.7920792102813721
19143,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,0,0,0.7920792102813721
19144,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,1,0,0.8105263113975525
19145,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,1,0,0.8105263113975525
19146,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,4,0,0.7888040542602539
19147,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,4,0,0.7888040542602539
19148,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,3,0,0.0
19149,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,3,0,0.0
19150,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,2,0,0.8268733620643616
19151,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,full,NONE,643,2,0,0.8268733620643616
19152,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,0,0,0.7780429720878601
19153,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,0,0,0.7780429720878601
19154,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,1,0,0.796875
19155,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,1,0,0.796875
19156,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,4,0,0.1461187154054641
19157,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,4,0,0.1461187154054641
19158,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,3,0,0.0
19159,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,3,0,0.0
19160,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,2,0,0.8235294222831726
19161,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,eight_bit,NONE,643,2,0,0.8235294222831726
19162,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,0,0,0.7756097316741943
19163,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,0,0,0.7756097316741943
19164,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,1,0,0.791556715965271
19165,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,1,0,0.791556715965271
19166,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,4,0,0.8086124658584595
19167,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,4,0,0.8086124658584595
19168,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,3,0,0.0
19169,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,3,0,0.0
19170,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,2,0,0.6274510025978088
19171,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,half,NONE,643,2,0,0.6274510025978088
19172,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,0,0,0.6644295454025269
19173,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,0,0,0.6644295454025269
19174,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,1,0,0.8153846263885498
19175,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,1,0,0.8153846263885498
19176,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,4,0,0.7605633735656738
19177,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,4,0,0.7605633735656738
19178,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,3,0,0.0
19179,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,3,0,0.0
19180,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,2,0,0.8241205811500549
19181,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B-Instruct,four_bit,NONE,643,2,0,0.8241205811500549
19182,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B,full,NONE,643,0,0,0.801909327507019
19183,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B,full,NONE,643,0,0,0.801909327507019
19184,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B,full,NONE,643,1,0,0.8085106611251831
19185,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B,full,NONE,643,1,0,0.8085106611251831
19186,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B,full,NONE,643,4,0,0.7972350120544434
19187,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B,full,NONE,643,4,0,0.7972350120544434
19188,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B,full,NONE,643,3,0,0.803970217704773
19189,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B,full,NONE,643,3,0,0.803970217704773
19190,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B,full,NONE,643,2,0,0.7940446734428406
19191,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B,full,NONE,643,2,0,0.7940446734428406
19192,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,full,NONE,643,0,0,0.7169811129570007
19193,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,full,NONE,643,0,0,0.7169811129570007
19194,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,full,NONE,643,1,0,0.714628279209137
19195,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,full,NONE,643,4,0,0.5659472346305847
19196,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,full,NONE,643,3,0,0.7196468114852905
19197,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,full,NONE,643,2,0,0.0
19198,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,0,0,0.0390243902802467
19199,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,0,0,0.0390243902802467
19200,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,1,0,0.5982404947280884
19201,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,1,0,0.5982404947280884
19202,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,4,0,0.6289926171302795
19203,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,4,0,0.6289926171302795
19204,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,3,0,0.7366071343421936
19205,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,3,0,0.7366071343421936
19206,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,2,0,0.0
19207,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct-AWQ,half,NONE,643,2,0,0.0
19208,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,0,0,0.7970296740531921
19209,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,0,0,0.7970296740531921
19210,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,1,0,0.8056206107139587
19211,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,1,0,0.8056206107139587
19212,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,4,0,0.7960687875747681
19213,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,4,0,0.7960687875747681
19214,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,3,0,0.8252426981925964
19215,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,3,0,0.8252426981925964
19216,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,2,0,0.823244571685791
19217,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,full,NONE,643,2,0,0.823244571685791
19218,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,0,0,0.7716535329818726
19219,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,0,0,0.7716535329818726
19220,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,1,0,0.7990430593490601
19221,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,1,0,0.7990430593490601
19222,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,4,0,0.7780429720878601
19223,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,4,0,0.7780429720878601
19224,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,3,0,0.7962962985038757
19225,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,3,0,0.7962962985038757
19226,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,2,0,0.7989949584007263
19227,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,eight_bit,NONE,643,2,0,0.7989949584007263
19228,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,0,0,0.7928388714790344
19229,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,0,0,0.7928388714790344
19230,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,1,0,0.8151658773422241
19231,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,1,0,0.8151658773422241
19232,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,4,0,0.7793427109718323
19233,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,4,0,0.7793427109718323
19234,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,3,0,0.8038277626037598
19235,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,3,0,0.8038277626037598
19236,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,2,0,0.807106614112854
19237,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,half,NONE,643,2,0,0.807106614112854
19238,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,0,0,0.8243902325630188
19239,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,0,0,0.8243902325630188
19240,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,1,0,0.8093023300170898
19241,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,1,0,0.8093023300170898
19242,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,4,0,0.7925407886505127
19243,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,4,0,0.7925407886505127
19244,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,3,0,0.8045976758003235
19245,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,3,0,0.8045976758003235
19246,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,2,0,0.823244571685791
19247,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-1.5B-Instruct,four_bit,NONE,643,2,0,0.823244571685791
19248,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B,full,NONE,643,0,0,0.716356098651886
19249,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B,full,NONE,643,0,0,0.716356098651886
19250,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B,full,NONE,643,1,0,0.6939570903778076
19251,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B,full,NONE,643,4,0,0.640586793422699
19252,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B,full,NONE,643,3,0,0.6761229038238525
19253,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B,full,NONE,643,2,0,0.0
19254,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B,full,NONE,643,0,0,0.7928388714790344
19255,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B,full,NONE,643,0,0,0.7928388714790344
19256,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B,full,NONE,643,1,0,0.833759605884552
19257,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B,full,NONE,643,1,0,0.833759605884552
19258,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B,full,NONE,643,4,0,0.8361045122146606
19259,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B,full,NONE,643,4,0,0.8361045122146606
19260,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B,full,NONE,643,3,0,0.0
19261,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B,full,NONE,643,3,0,0.0
19262,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B,full,NONE,643,2,0,0.8600000143051147
19263,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-7B,full,NONE,643,2,0,0.8600000143051147
19264,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,0,0,0.866995096206665
19265,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,0,0,0.866995096206665
19266,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,1,0,0.8287037014961243
19267,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,1,0,0.8287037014961243
19268,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,4,0,0.8353222012519836
19269,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,4,0,0.8353222012519836
19270,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,3,0,0.8519362211227417
19271,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,3,0,0.8519362211227417
19272,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,2,0,0.8215962648391724
19273,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,full,NONE,643,2,0,0.8215962648391724
19274,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,0,0,0.8487805128097534
19275,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,0,0,0.8487805128097534
19276,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,1,0,0.8095238208770752
19277,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,1,0,0.8095238208770752
19278,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,4,0,0.8181818127632141
19279,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,4,0,0.8181818127632141
19280,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,3,0,0.8479262590408325
19281,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,3,0,0.8479262590408325
19282,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,2,0,0.8130841255187988
19283,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,eight_bit,NONE,643,2,0,0.8130841255187988
19284,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,0,0,0.8536585569381714
19285,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,0,0,0.8536585569381714
19286,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,1,0,0.8123515248298645
19287,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,1,0,0.8123515248298645
19288,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,4,0,0.8175182342529297
19289,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,4,0,0.8175182342529297
19290,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,3,0,0.8423529267311096
19291,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,3,0,0.8423529267311096
19292,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,2,0,0.7772276997566223
19293,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,half,NONE,643,2,0,0.7772276997566223
19294,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,0,0,0.8076009750366211
19295,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,0,0,0.8076009750366211
19296,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,1,0,0.7839643359184265
19297,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,1,0,0.7839643359184265
19298,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,4,0,0.76106196641922
19299,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,4,0,0.76106196641922
19300,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,3,0,0.7868131995201111
19301,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,3,0,0.7868131995201111
19302,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,2,0,0.7807229161262512
19303,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-3B-Instruct,four_bit,NONE,643,2,0,0.7807229161262512
19304,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct,full,NONE,643,0,0,0.6861313581466675
19305,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct,full,NONE,643,0,0,0.6861313581466675
19306,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct,full,NONE,643,1,0,0.7881773114204407
19307,blimp-regular_plural_subject_verb_agreement_2,Qwen__Qwen2.5-0.5B-Instruct,full,NONE,643,4,0,0.4242424368858337
